,xG,npxG,goals,xA,assists,key_passes,shots,xGChain,minutes,team_xGA,team_xG,opponent_xGA,opponent_xG,team_goals_conceded,team_goals_scored,saves,opponent_attack_strength,opponent_defense_strength,points
3486,0.0,0.0,0,0.21712610125541687,0,3,0,0.574506402015686,90,0.321348,1.7213200000000002,53.351257149130106,29.741021980065852,1.0,1.0,0.0,1030.0,1010.0,2.0
1439,0.4837995767593384,0.4837995767593384,1,0.0,0,0,2,1.5617496967315674,90,0.602167,3.85472,53.351257149130106,29.741021980065852,1.0,4.0,0.0,1030.0,1010.0,8.0
1732,1.1943222284317017,1.1943222284317017,2,0.6408424973487854,0,4,3,2.739025115966797,90,0.602167,3.85472,53.351257149130106,29.741021980065852,1.0,4.0,0.0,1030.0,1010.0,15.0
4928,0.0,0.0,0,0.0,0,0,0,0.6745334267616272,90,0.559383,2.24159,53.351257149130106,29.741021980065852,1.0,4.0,0.0,1120.0,1020.0,2.0
1021,0.1633691042661667,0.1633691042661667,1,0.02061861753463745,0,1,2,0.44546616077423096,90,0.370278,2.6476900000000003,53.351257149130106,29.741021980065852,0.0,2.0,0.0,1120.0,1020.0,9.0
6616,0.0,0.0,0,0.05525695160031319,0,1,0,0.21205225586891172,72,0.723112,1.23419,53.351257149130106,29.741021980065852,1.0,2.0,0.0,1120.0,1020.0,2.0
6260,0.12498684972524644,0.12498684972524644,0,0.02627316489815712,0,1,1,0.3128358125686645,90,0.761169,1.0935,53.351257149130106,29.741021980065852,1.0,1.0,0.0,1030.0,1010.0,2.0
3660,0.018021667376160618,0.018021667376160618,0,0.0,0,0,1,0.1479283571243286,90,1.84443,1.40792,53.351257149130106,29.741021980065852,1.0,1.0,0.0,1030.0,1010.0,2.0
3694,0.03250820934772492,0.03250820934772492,0,0.0,0,0,1,0.1257341355085373,79,0.761169,1.0935,53.351257149130106,29.741021980065852,1.0,1.0,0.0,1030.0,1010.0,2.0
3551,0.07353342324495317,0.07353342324495317,0,0.013143062591552734,0,1,2,0.07353342324495317,90,1.30694,0.513439,53.351257149130106,29.741021980065852,1.0,0.0,0.0,1030.0,1010.0,2.0
2208,0.0,0.0,0,0.0,0,0,0,1.56572687625885,90,0.559383,2.24159,53.351257149130106,29.741021980065852,1.0,4.0,0.0,1120.0,1020.0,2.0
5310,0.0,0.0,0,0.0,0,0,0,0.0,6,1.28331,1.7534299999999998,53.351257149130106,29.741021980065852,0.0,1.0,0.0,1120.0,1020.0,1.0
1756,0.07694162428379059,0.07694162428379059,0,0.09327997267246246,0,1,1,0.6336076855659485,90,0.802767,1.34895,53.351257149130106,29.741021980065852,0.0,2.0,0.0,1120.0,1020.0,2.0
6285,0.0,0.0,0,0.0,0,0,0,0.04873307049274445,90,0.598888,0.323158,53.351257149130106,29.741021980065852,2.0,0.0,0.0,1030.0,1010.0,1.0
4406,0.0,0.0,0,0.2314141243696213,0,1,0,0.0,22,1.84443,1.40792,53.351257149130106,29.741021980065852,1.0,1.0,0.0,1030.0,1010.0,1.0
6536,0.0,0.0,0,0.0,0,0,0,0.0,79,1.3956899999999999,1.2626700000000002,53.351257149130106,29.741021980065852,1.0,0.0,0.0,1030.0,1010.0,2.0
1752,0.0,0.0,0,0.0,0,0,0,0.0,6,0.10324900000000001,2.5143299999999997,53.351257149130106,29.741021980065852,0.0,4.0,0.0,1120.0,1020.0,1.0
3513,0.0,0.0,0,0.052242077887058265,1,1,0,0.052242077887058265,11,0.761169,1.0935,53.351257149130106,29.741021980065852,0.0,1.0,0.0,1030.0,1010.0,4.0
1427,0.7647527456283569,0.7647527456283569,1,0.4275059998035431,0,3,3,1.2000963687896729,48,0.849086,4.58214,53.351257149130106,29.741021980065852,0.0,3.0,0.0,1120.0,1020.0,7.0
6781,0.0,0.0,0,0.0,0,0,0,0.0,82,1.6865599999999998,0.567234,53.351257149130106,29.741021980065852,4.0,1.0,0.0,1120.0,1020.0,1.0
5297,0.0,0.0,0,0.08686058968305588,0,1,0,0.10652004927396774,88,0.645616,1.95502,53.351257149130106,29.741021980065852,0.0,3.0,0.0,1030.0,1010.0,6.0
4994,0.03372350335121155,0.03372350335121155,0,0.0,0,0,2,0.3331676125526428,90,0.742397,0.584016,53.351257149130106,29.741021980065852,0.0,0.0,0.0,1030.0,1010.0,3.0
6079,0.0,0.0,0,0.0,0,0,0,0.11989840120077133,90,2.81049,1.0525799999999998,53.351257149130106,29.741021980065852,2.0,1.0,0.0,1120.0,1020.0,1.0
5374,0.0,0.0,0,0.0,0,0,0,0.0,90,1.6865599999999998,0.567234,53.351257149130106,29.741021980065852,5.0,1.0,2.0,1120.0,1020.0,0.0
3680,0.2086624801158905,0.2086624801158905,0,0.0,0,0,2,0.3060458302497864,21,0.179886,2.5920400000000003,53.351257149130106,29.741021980065852,1.0,1.0,0.0,1120.0,1020.0,1.0
2777,0.21506500244140625,0.21506500244140625,0,0.10441670566797256,0,1,3,0.5245938301086426,90,0.287054,0.74151,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1100.0,1140.0,3.0
658,1.1267566680908203,1.1267566680908203,1,0.2873894572257996,0,2,4,1.6538490056991575,90,1.35998,2.49492,43.22857372788712,45.48775304015726,2.0,2.0,0.0,1130.0,1200.0,6.0
2318,0.07074634730815887,0.07074634730815887,0,0.0,0,0,2,0.09014226496219636,71,1.9153900000000001,1.14303,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,2.0
2691,0.0,0.0,0,0.0,0,0,0,0.0,57,0.9660120000000001,2.08832,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1130.0,1200.0,0.0
2605,0.012956034392118454,0.012956034392118454,0,0.15352514386177066,0,2,1,0.2847808301448822,90,1.69849,0.74852,43.22857372788712,45.48775304015726,1.0,2.0,0.0,1130.0,1200.0,1.0
2492,0.08831553161144258,0.08831553161144258,0,0.0,0,0,2,0.3693137764930725,90,2.53386,0.603749,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1130.0,1200.0,2.0
2350,0.0,0.0,0,0.0564083606004715,0,1,0,0.0564083606004715,12,2.28139,0.730434,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1100.0,1140.0,1.0
2624,0.0,0.0,0,0.02193276956677437,1,1,0,0.08798028528690338,90,2.28139,0.730434,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1100.0,1140.0,6.0
2697,0.07068151235580444,0.07068151235580444,0,0.0,0,0,1,0.0,90,1.21805,2.6311,43.22857372788712,45.48775304015726,1.0,2.0,0.0,1100.0,1140.0,2.0
6586,0.0,0.0,0,0.0,0,0,0,0.11544333398342133,90,0.529676,0.7357670000000001,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,2.0
2644,0.17246074974536896,0.17246074974536896,0,0.9716338515281676,1,2,2,0.9716338515281676,90,0.314075,2.55085,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1130.0,1200.0,11.0
2573,0.0,0.0,0,0.0,0,0,0,0.09824605286121367,6,2.3403400000000003,1.1656799999999998,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1130.0,1200.0,1.0
2534,0.17787282168865204,0.17787282168865204,0,0.0,0,0,2,0.1933296024799347,79,0.323445,0.8524950000000001,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,2.0
6575,0.0,0.0,0,0.0,0,0,0,0.034355871379375465,30,1.26793,0.822944,43.22857372788712,45.48775304015726,0.0,0.0,0.0,1100.0,1140.0,1.0
2329,0.2081972360610962,0.2081972360610962,0,0.489029198884964,0,2,4,2.0923092365264893,90,1.29229,3.1132400000000002,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,3.0
2732,0.048766102641820915,0.048766102641820915,0,0.0,0,0,2,0.04688025638461113,90,2.01468,1.54046,43.22857372788712,45.48775304015726,2.0,0.0,0.0,1100.0,1140.0,2.0
2517,0.08086413890123367,0.08086413890123367,0,0.0426485650241375,0,1,3,0.0426485650241375,79,2.27189,0.443115,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,2.0
6527,0.0,0.0,0,0.0,0,0,0,0.0,90,2.27189,0.443115,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,1.0
2584,0.0,0.0,0,0.0,0,0,0,0.0,90,0.37104499999999996,1.19713,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,7.0
6582,0.0,0.0,0,0.0,0,0,0,0.0,25,0.323445,0.8524950000000001,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1100.0,1140.0,0.0
6543,0.06511437147855759,0.06511437147855759,0,0.0,0,0,2,0.028156878426671025,61,2.01468,1.54046,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,2.0
2657,0.0174164567142725,0.0174164567142725,0,0.020659802481532097,0,1,1,0.4919682145118714,90,2.2508,1.87028,43.22857372788712,45.48775304015726,3.0,2.0,0.0,1100.0,1140.0,1.0
57,0.3813213109970093,0.3813213109970093,1,0.3238884508609772,0,1,6,1.4139132499694824,90,1.35998,2.49492,43.22857372788712,45.48775304015726,2.0,2.0,0.0,1130.0,1200.0,7.0
2717,0.108659565448761,0.108659565448761,0,0.10039794445037843,0,1,2,0.23698730766773224,26,1.51486,0.83883,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,1.0
689,0.09319491684436798,0.09319491684436798,1,0.09809918701648712,0,3,1,0.40861868858337397,90,0.287054,0.74151,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1100.0,1140.0,11.0
2366,2.077826023101806,2.077826023101806,2,0.0,0,0,3,1.6569418907165527,74,0.314075,2.55085,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1130.0,1200.0,13.0
2665,0.047943223267793655,0.047943223267793655,0,0.06292817741632463,1,1,1,0.11087139695882796,20,2.53386,0.603749,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,4.0
2417,0.11505972594022752,0.11505972594022752,0,0.0,0,0,1,0.06419089436531067,61,0.37104499999999996,1.19713,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,1.0
2712,0.05323141813278198,0.05323141813278198,0,0.0,0,0,1,0.1219334527850151,90,0.47498100000000004,0.792045,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1130.0,1200.0,2.0
6601,0.01741654053330421,0.01741654053330421,0,0.0,0,0,1,0.06498685479164124,25,1.42054,0.665743,43.22857372788712,45.48775304015726,0.0,0.0,0.0,1130.0,1200.0,0.0
2764,0.05105077102780342,0.05105077102780342,0,0.0,0,0,2,0.0,90,1.42054,0.665743,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1130.0,1200.0,2.0
669,0.0,0.0,0,0.020174667239189148,0,1,0,0.06498685479164124,90,1.42054,0.665743,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1130.0,1200.0,2.0
6551,0.046713896095752716,0.046713896095752716,0,0.0,0,0,1,0.0,90,0.568803,1.25106,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,1.0
2549,0.06311079859733583,0.06311079859733583,0,0.10290372371673584,0,2,1,0.22235025465488434,90,0.306287,1.16465,43.22857372788712,45.48775304015726,0.0,0.0,0.0,1100.0,1140.0,3.0
0,1.115343689918518,1.115343689918518,2,0.17461782693862915,0,2,5,1.3773210048675537,90,2.26022,1.4815,43.22857372788712,45.48775304015726,2.0,2.0,0.0,1130.0,1200.0,12.0
2793,0.0,0.0,0,0.0,0,0,0,0.0,80,0.47498100000000004,0.792045,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1130.0,1200.0,2.0
4560,0.0,0.0,0,0.0,0,0,0,0.18338902294635773,90,1.29229,3.1132400000000002,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,5.0
4575,0.0,0.0,0,0.017729580402374268,0,1,0,0.2893041670322418,90,1.04664,1.2321799999999998,43.22857372788712,45.48775304015726,1.0,3.0,0.0,1130.0,1200.0,2.0
4596,0.0,0.0,0,0.0,0,0,0,0.10413330793380736,90,0.529676,0.7357670000000001,43.22857372788712,45.48775304015726,1.0,0.0,1.0,1100.0,1140.0,0.0
4613,0.0,0.0,0,0.0,0,0,0,0.11739526689052583,90,0.661744,1.25206,43.22857372788712,45.48775304015726,2.0,1.0,1.0,1130.0,1200.0,1.0
360,0.4525830745697022,0.4525830745697022,0,0.6421920657157898,1,2,2,1.3109077215194702,90,1.5571,1.7176900000000002,43.22857372788712,45.48775304015726,3.0,3.0,0.0,1100.0,1140.0,5.0
4631,0.0,0.0,0,0.08513648808002472,0,1,0,0.6712545156478882,90,0.270757,2.5722400000000003,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1100.0,1140.0,6.0
5987,0.0,0.0,0,0.0,0,0,0,0.01545677613466978,90,0.323445,0.8524950000000001,43.22857372788712,45.48775304015726,2.0,1.0,1.0,1100.0,1140.0,1.0
4552,0.0,0.0,0,0.0,0,0,0,0.02168407291173935,90,1.9153900000000001,1.14303,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,1.0
4680,0.0,0.0,0,0.0,0,0,0,0.0,90,2.27189,0.443115,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,1.0
4725,0.13026608526706696,0.13026608526706696,0,0.10413330793380736,0,1,2,0.1937834918498993,84,0.529676,0.7357670000000001,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,2.0
4732,0.0,0.0,0,0.020749561488628387,0,1,0,0.20634856820106506,90,2.53386,0.603749,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1130.0,1200.0,2.0
347,0.1252613514661789,0.1252613514661789,0,0.0,0,0,2,0.1252613514661789,90,2.27189,0.443115,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,1.0
4747,0.0,0.0,0,0.0,0,0,0,0.08261279761791229,90,2.27189,0.443115,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,0.0
4772,0.10652733594179152,0.10652733594179152,0,0.0,0,0,3,0.6666784286499023,90,0.37104499999999996,1.19713,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,11.0
4790,0.0,0.0,0,0.0,0,0,0,0.10296445339918137,90,0.37104499999999996,1.19713,43.22857372788712,45.48775304015726,0.0,1.0,2.0,1130.0,1200.0,6.0
4793,0.10131178051233293,0.10131178051233293,0,0.0,0,0,1,0.4313583672046661,63,1.5571,1.7176900000000002,39.710811265278615,44.800717948004596,0.0,3.0,0.0,1100.0,1140.0,0.0
4717,0.0,0.0,0,0.0,0,0,0,0.10327059030532837,65,0.661744,1.25206,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1130.0,1200.0,1.0
4800,0.07169459760189056,0.07169459760189056,0,0.0,0,0,1,0.2935365736484528,86,0.37646399999999997,1.5964200000000002,43.22857372788712,45.48775304015726,1.0,3.0,0.0,1130.0,1200.0,2.0
4532,0.08651728928089142,0.08651728928089142,0,0.0,0,0,1,0.041079990565776825,90,1.9153900000000001,1.14303,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,1.0
6019,0.31473442912101746,0.31473442912101746,0,0.0,0,0,1,0.33387234807014465,76,1.26793,0.822944,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,2.0
4281,0.05630128458142281,0.05630128458142281,0,0.0,0,0,1,0.05630128458142281,46,0.568803,1.25106,43.22857372788712,45.48775304015726,0.0,0.0,0.0,1100.0,1140.0,1.0
4301,0.0,0.0,0,0.0,0,0,0,0.06170124560594559,41,0.47498100000000004,0.792045,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1130.0,1200.0,1.0
4307,0.0,0.0,0,0.0,0,0,0,0.16835260391235352,90,1.51486,0.83883,43.22857372788712,45.48775304015726,2.0,0.0,0.0,1100.0,1140.0,3.0
4314,0.0,0.0,0,0.0,0,0,0,0.4529915153980255,90,2.53386,0.603749,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1130.0,1200.0,2.0
6075,0.12358205020427705,0.12358205020427705,0,0.06570206582546234,0,2,1,0.15367726981639862,90,1.21805,2.6311,43.22857372788712,45.48775304015726,1.0,2.0,0.0,1100.0,1140.0,2.0
408,0.07053029537200928,0.07053029537200928,0,0.0,0,0,1,0.07053029537200928,90,1.42054,0.665743,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1130.0,1200.0,2.0
4352,0.0,0.0,0,0.0,0,1,0,0.20628613233566284,90,0.37104499999999996,1.19713,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,3.0
4371,0.0808970034122467,0.0808970034122467,0,0.1902354061603546,0,2,3,0.4093706011772156,90,0.306287,1.16465,43.22857372788712,45.48775304015726,0.0,0.0,0.0,1100.0,1140.0,3.0
376,0.3668003976345062,0.3668003976345062,0,0.15763838589191434,1,4,3,0.7462807893753052,90,0.37646399999999997,1.5964200000000002,43.22857372788712,45.48775304015726,1.0,3.0,0.0,1130.0,1200.0,5.0
398,0.012654987163841723,0.012654987163841723,0,0.09490732103586197,0,1,1,0.20796024799346924,15,1.51486,0.83883,43.22857372788712,45.48775304015726,0.0,0.0,0.0,1100.0,1140.0,1.0
4422,0.0,0.0,0,0.0,0,0,0,0.06498685479164124,90,1.42054,0.665743,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1130.0,1200.0,2.0
6043,0.0,0.0,0,0.047729089856147766,0,1,0,0.12893342971801758,90,1.4078899999999999,1.0203799999999998,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,1.0
4442,0.0,0.0,0,0.0,0,0,0,0.32041051983833313,90,0.287054,0.74151,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1100.0,1140.0,6.0
4457,0.0,0.0,0,0.0,0,0,0,0.2195790857076645,90,1.5571,1.7176900000000002,43.22857372788712,45.48775304015726,3.0,3.0,0.0,1100.0,1140.0,1.0
6033,0.020174667239189148,0.020174667239189148,0,0.0,0,0,1,0.0,65,1.42054,0.665743,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1130.0,1200.0,2.0
4468,0.0,0.0,0,0.0,0,0,0,0.2218419760465622,90,0.37646399999999997,1.5964200000000002,43.22857372788712,45.48775304015726,1.0,3.0,0.0,1130.0,1200.0,2.0
6027,0.0,0.0,0,0.0,0,0,0,0.16684719920158386,65,0.323445,0.8524950000000001,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1100.0,1140.0,2.0
4507,0.0,0.0,0,0.15533412992954254,0,4,0,0.1835637837648392,90,0.661744,1.25206,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1130.0,1200.0,0.0
4397,0.02650794200599194,0.02650794200599194,1,0.0,0,0,2,0.046578649431467056,90,2.3403400000000003,1.1656799999999998,43.22857372788712,45.48775304015726,4.0,2.0,0.0,1130.0,1200.0,9.0
328,0.1808372288942337,0.1808372288942337,0,0.15894336998462674,0,3,3,0.4918377101421356,90,2.53386,0.603749,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1130.0,1200.0,2.0
4842,0.012277675792574884,0.012277675792574884,0,0.016179664060473442,0,1,1,0.0,90,2.27189,0.443115,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,2.0
4892,0.0,0.0,0,0.08261279761791229,0,1,0,0.08261279761791229,90,2.27189,0.443115,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,1.0
5789,0.0,0.0,0,0.0,0,0,0,0.06604751944541931,90,2.28139,0.730434,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1100.0,1140.0,2.0
5336,0.01872215047478676,0.01872215047478676,0,0.03415660932660103,0,1,1,0.7006619572639465,90,2.2508,1.87028,43.22857372788712,45.48775304015726,3.0,2.0,0.0,1100.0,1140.0,2.0
5352,0.0,0.0,0,0.0,0,0,0,0.33387234807014465,60,1.26793,0.822944,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,1.0
5359,0.0,0.0,0,0.0,0,0,0,0.0,90,1.4078899999999999,1.0203799999999998,43.22857372788712,45.48775304015726,1.0,0.0,2.0,1100.0,1140.0,2.0
5383,0.0,0.0,0,0.0,0,0,0,0.0,90,4.16254,0.315347,43.22857372788712,45.48775304015726,5.0,2.0,2.0,1130.0,1200.0,0.0
5388,0.0,0.0,0,0.0,0,0,0,0.3684523403644562,80,1.35998,2.49492,43.22857372788712,45.48775304015726,2.0,2.0,0.0,1130.0,1200.0,1.0
5765,0.0,0.0,0,0.0,0,0,0,0.032062452286481864,90,0.314075,2.55085,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1130.0,1200.0,6.0
5472,0.0,0.0,0,0.1052483469247818,0,1,0,0.1052483469247818,11,1.4078899999999999,1.0203799999999998,43.22857372788712,45.48775304015726,0.0,0.0,0.0,1100.0,1140.0,1.0
5323,0.044012218713760376,0.044012218713760376,0,0.0428612194955349,0,1,2,1.0150276422500608,90,0.314075,2.55085,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1130.0,1200.0,6.0
5497,0.0,0.0,0,0.0,0,0,0,0.0,14,0.568803,1.25106,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,1.0
5513,0.04022343084216118,0.04022343084216118,0,0.1108049675822258,0,2,3,0.312809020280838,90,0.529676,0.7357670000000001,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,1.0
5738,0.0,0.0,0,0.0,0,0,0,1.0867668390274048,90,0.314075,2.55085,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1130.0,1200.0,7.0
5584,0.0,0.0,0,0.0,0,0,0,0.2533978521823883,90,1.04664,1.2321799999999998,43.22857372788712,45.48775304015726,1.0,3.0,0.0,1130.0,1200.0,2.0
5647,0.07713670283555983,0.07713670283555983,0,0.0,0,0,1,0.1419103741645813,65,0.314075,2.55085,72.70339029096067,28.13287901971489,0.0,2.0,0.0,1130.0,1200.0,0.0
5720,0.0,0.0,0,0.0,0,0,0,0.4120144248008728,90,2.28139,0.730434,43.22857372788712,45.48775304015726,1.0,1.0,5.0,1100.0,1140.0,3.0
234,0.04095785692334175,0.04095785692334175,0,0.05721409246325492,0,1,1,0.12608061730861664,13,0.661744,1.25206,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,1.0
5663,0.0,0.0,0,0.0,0,0,0,0.0,11,0.323445,0.8524950000000001,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1100.0,1140.0,1.0
5701,0.0,0.0,0,0.036479063332080834,0,1,0,0.036479063332080834,90,1.69849,0.74852,43.22857372788712,45.48775304015726,1.0,2.0,3.0,1130.0,1200.0,2.0
5752,0.0,0.0,0,0.0,0,0,0,0.0,90,2.2508,1.87028,43.22857372788712,45.48775304015726,3.0,2.0,0.0,1100.0,1140.0,1.0
5295,0.0,0.0,0,0.0,0,0,0,0.10620567202568054,90,1.69849,0.74852,43.22857372788712,45.48775304015726,1.0,2.0,0.0,1130.0,1200.0,2.0
5809,0.09938541054725647,0.09938541054725647,0,0.038124214857816696,0,1,3,0.13750962913036344,19,0.47498100000000004,0.792045,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,1.0
5810,0.08728780597448349,0.08728780597448349,0,0.0,0,0,3,0.07233552634716034,64,1.51486,0.83883,43.22857372788712,45.48775304015726,1.0,0.0,0.0,1100.0,1140.0,2.0
5877,0.0,0.0,0,0.0,0,0,0,0.02240823581814766,90,2.26022,1.4815,43.22857372788712,45.48775304015726,2.0,2.0,0.0,1130.0,1200.0,1.0
4916,0.0,0.0,0,0.0,0,0,0,0.07309652119874954,90,0.287054,0.74151,43.22857372788712,45.48775304015726,0.0,2.0,2.0,1100.0,1140.0,6.0
4923,0.0,0.0,0,0.0,0,0,0,0.17461782693862915,90,2.26022,1.4815,43.22857372788712,45.48775304015726,2.0,2.0,5.0,1130.0,1200.0,3.0
319,1.7962719202041626,1.0351030826568604,2,0.5133301019668579,0,1,4,1.5634398460388184,88,1.21805,2.6311,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1100.0,1140.0,12.0
4954,0.0,0.0,0,0.0,0,0,0,0.31473442912101746,90,1.26793,0.822944,43.22857372788712,45.48775304015726,1.0,0.0,3.0,1100.0,1140.0,3.0
5867,0.0,0.0,0,0.08394699543714522,0,1,0,0.08394699543714522,15,0.37104499999999996,1.19713,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,1.0
307,1.7012712955474854,1.7012712955474854,2,0.0,0,0,6,1.469652771949768,90,0.9660120000000001,2.08832,43.22857372788712,45.48775304015726,0.0,2.0,0.0,1130.0,1200.0,13.0
5079,0.0,0.0,0,0.015006614848971369,0,1,0,0.015006614848971369,90,1.21805,2.6311,43.22857372788712,45.48775304015726,1.0,2.0,0.0,1100.0,1140.0,3.0
5852,0.0,0.0,0,0.0,0,0,0,0.08121263980865479,90,1.29229,3.1132400000000002,43.22857372788712,45.48775304015726,0.0,1.0,0.0,1130.0,1200.0,6.0
5105,0.05497859418392181,0.05497859418392181,0,0.0,0,0,2,0.27653422951698303,90,2.53386,0.603749,43.22857372788712,45.48775304015726,1.0,1.0,0.0,1130.0,1200.0,2.0
205,0.4658408463001251,0.4658408463001251,0,0.036527175456285484,0,2,3,0.4729582369327545,90,1.51486,0.83883,43.22857372788712,45.48775304015726,2.0,0.0,0.0,1100.0,1140.0,2.0
5831,0.0,0.0,0,0.019821595400571827,0,1,0,0.08885479718446733,90,0.323445,0.8524950000000001,43.22857372788712,45.48775304015726,2.0,1.0,0.0,1100.0,1140.0,0.0
5163,0.0,0.0,0,0.0,0,0,0,0.09938541054725647,90,0.47498100000000004,0.792045,43.22857372788712,45.48775304015726,1.0,1.0,1.0,1130.0,1200.0,2.0
5170,0.0,0.0,0,0.0,0,0,0,0.01375224906951189,90,1.51486,0.83883,43.22857372788712,45.48775304015726,2.0,0.0,4.0,1100.0,1140.0,2.0
5186,0.0,0.0,0,0.0,0,0,0,0.4978342056274414,90,1.51486,0.83883,43.22857372788712,45.48775304015726,2.0,0.0,0.0,1100.0,1140.0,0.0
